event_id,source,latitude,longitude,event_date,date_precision,state,rainfall_6h,rainfall_24h,rainfall_72h,rainfall_7d,rainfall_available,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,landslide,missing_dem,missing_rainfall
NEG_05512,SAMPLED,26.606651869101757,88.18563388583028,2010-05-31,day,,,,,,False,108.0,1.182826340705832,168.69006752597977,-0.0010493654015202,0.75,True,0,False,True
NEG_05513,SAMPLED,27.070539531227908,88.28462587626773,2025-06-01,day,,,,,,False,1582.0,26.994294686256573,113.91624541761936,-0.0010493654015202,12.5,True,0,False,True
NEG_05514,SAMPLED,26.310257439913364,88.04972183157949,2010-04-17,day,,,,,,False,66.0,1.3525545544152653,120.96375653207352,-0.0052468270076012,1.75,True,0,False,True
NEG_05515,SAMPLED,26.310277321025435,88.06298386519892,2022-06-15,day,,,,,,False,64.0,1.182826340705832,348.69006752597977,-0.0052468270076012,1.5,True,0,False,True
NEG_05516,SAMPLED,26.25168984289953,91.17792650720688,2018-08-24,day,,,,,,False,45.0,5.121946232995685,108.434948822922,-0.004197461606081,2.125,True,0,False,True
NEG_05517,SAMPLED,27.321634514457777,88.8047804227579,2025-06-01,day,,,,,,False,3723.0,17.11091346818015,116.565051177078,-0.004197461606081,7.5,True,0,False,True
NEG_05518,SAMPLED,26.4928772015384,88.68808936609024,2024-05-28,day,,,,,,False,84.0,6.573957240357984,18.43494882292201,-0.0020987308030405,2.625,True,0,False,True
NEG_05519,SAMPLED,26.49371745979668,91.88409921466966,2026-03-16,day,,,,,,False,64.0,2.3187761415533013,180.0,0.0,1.0,True,0,False,True
NEG_05520,SAMPLED,26.86228265900543,91.01544723488816,2017-07-09,day,,,,,,False,148.0,4.051650523171912,329.0362434679265,0.0020987308030405,1.875,True,0,False,True
NEG_05521,SAMPLED,26.3006358231645,91.61359084906286,2024-05-28,day,,,,,,False,57.0,2.387247982208247,29.05460409907714,-0.0052468270076012,1.5,True,0,False,True
NEG_05522,SAMPLED,27.674790266806824,88.7829827280689,2025-06-01,day,,,,,,False,3490.0,32.49108014496668,7.30575953331082,0.0031480962045607,15.375,True,0,False,True
NEG_05523,SAMPLED,26.27219109670652,88.45425503979796,2024-05-28,day,,,,,,False,69.0,0.7336218900839592,18.43494882292201,0.0031480962045607,1.0,True,0,False,True
NEG_05524,SAMPLED,26.45628750280217,88.84682172140342,2012-06-26,day,,,,,,False,74.0,1.8553855108258317,270.0,0.0,0.75,True,0,False,True
NEG_05525,SAMPLED,26.071907784248594,91.04528388112706,2024-07-02,day,,,,,,False,40.0,0.7336218900839592,341.565051177078,-0.0031480962045607,0.75,True,0,False,True
NEG_05526,SAMPLED,26.384337556199828,91.1309397208702,2014-09-23,day,,,,,,False,42.0,1.766332255932799,203.19859051364816,0.0010493654015202,1.0,True,0,False,True
NEG_05527,SAMPLED,26.02301379165235,91.31574154764591,2014-05-09,day,,,,,,False,48.0,3.421429652299319,208.3007557660064,0.0,1.375,True,0,False,True
NEG_05528,SAMPLED,25.93165920219369,94.66952808294695,2016-07-17,day,,,,,,False,1451.0,28.930191632869697,309.0531369460265,-0.0251847696364861,14.0,True,0,False,True
NEG_05529,SAMPLED,26.309139597253704,91.53151273560964,2024-06-14,day,,,,,,False,51.0,2.387247982208247,330.94539590092285,-0.0010493654015202,1.0,True,0,False,True
NEG_05530,SAMPLED,27.530101422659065,88.02576961339773,2009-08-30,day,,,,,,False,4579.0,18.03551492103116,338.8601751913424,0.0052468270076012,8.0,True,0,False,True
NEG_05531,SAMPLED,26.22512019392753,91.41335023317944,2025-06-01,day,,,,,,False,45.0,1.6400699811412145,98.13010235415598,0.0,0.875,True,0,False,True
NEG_05532,SAMPLED,26.769678195157777,91.24188122976024,2025-06-05,day,,,,,,False,95.0,0.3281000273660635,315.0,0.0020987308030405,0.625,True,0,False,True
NEG_05533,SAMPLED,27.903322509208884,88.5286814079791,2011-08-16,day,,,,,,False,3997.0,9.747953286139932,98.13010235415598,-0.0209873080304051,6.25,True,0,False,True
NEG_05534,SAMPLED,26.90137742777136,91.63618262644158,2025-06-11,day,,,,,,False,713.0,47.05528790618717,346.487469364214,-0.012592384818243,26.5,True,0,False,True
NEG_05535,SAMPLED,27.749217731604176,88.23502353113611,2025-06-01,day,,,,,,False,5201.0,13.48280855865595,184.84400037508067,0.004197461606081,5.875,True,0,False,True
NEG_05536,SAMPLED,27.60352804477586,88.08982996677463,2024-05-28,day,,,,,,False,5808.0,10.604752952925049,291.5713071912546,-0.0031480962045607,4.5,True,0,False,True
NEG_05537,SAMPLED,27.426714985376726,88.41388560941476,2012-06-30,day,,,,,,False,3159.0,24.06869581074699,135.0,-0.012592384818243,10.75,True,0,False,True
NEG_05538,SAMPLED,26.784947442080554,91.97640389810384,2024-05-28,day,,,,,,False,146.0,1.672531498381725,236.30993247402023,-0.0020987308030405,0.75,True,0,False,True
NEG_05539,SAMPLED,26.89797745053421,91.3991868785182,2025-05-31,day,,,,,,False,1458.0,34.20841435105925,259.35938029758944,-0.0062961924091215,16.625,True,0,False,True
NEG_05540,SAMPLED,25.18552736145381,94.82400700477967,2024-07-02,day,,,,,,False,1334.0,23.823096421482862,144.7066524093397,0.0115430194167228,10.5,True,0,False,True
NEG_05541,SAMPLED,27.858435351374894,88.37199334183951,2024-08-18,day,,,,,,False,4969.0,28.158623087831884,18.98321705922622,0.0010493654015202,13.25,True,0,False,True
NEG_05542,SAMPLED,26.773641365577166,91.87861711402566,2013-08-04,day,,,,,,False,142.0,1.3917519488540016,90.0,0.0,0.5,True,0,False,True
NEG_05543,SAMPLED,26.927522398972364,88.38301132502032,2024-10-22,day,,,,,,False,1147.0,33.281953453788006,357.87890360333853,-0.0020987308030405,15.5,True,0,False,True
NEG_05544,SAMPLED,26.937859063637063,91.7792147949245,2025-06-01,day,,,,,,False,1167.0,36.63390254745574,350.2812077971744,0.0020987308030405,18.375,True,0,False,True
NEG_05545,SAMPLED,26.24259987015134,88.52575506629363,2025-05-31,day,,,,,,False,67.0,3.944646422998996,130.2363583092738,0.0020987308030405,1.625,True,0,False,True
NEG_05546,SAMPLED,25.38157633165439,94.82423944670134,2009-07-01,day,,,,,,False,1216.0,28.550912515640388,94.2678933002908,-0.0482708084699318,15.75,True,0,False,True
NEG_05547,SAMPLED,26.4401160748134,88.61552049945915,2007-08-26,day,,,,,,False,82.0,3.2774567133171684,278.13010235415595,0.004197461606081,1.5,True,0,False,True
NEG_05548,SAMPLED,26.94833156377708,91.57362623217551,2015-09-14,day,,,,,,False,1537.0,28.800794330671067,314.4031905487708,0.0010493654015202,13.0,True,0,False,True
NEG_05549,SAMPLED,26.839488247223,91.86586433065514,2025-05-31,day,,,,,,False,224.0,1.3525545544152653,59.03624346792648,-0.0020987308030405,0.625,True,0,False,True
NEG_05550,SAMPLED,27.927381009773026,88.0646168599004,2011-07-07,day,,,,,,False,5585.0,6.027596348852168,327.5288077091515,0.004197461606081,2.5,True,0,False,True
NEG_05551,SAMPLED,26.08622178317651,91.2300996824052,2024-05-28,day,,,,,,False,46.0,0.7336218900839592,161.56505117707798,-0.0010493654015202,0.25,True,0,False,True
NEG_05552,SAMPLED,26.786958886487028,91.27360338361686,2025-05-30,day,,,,,,False,269.0,3.0221599715334837,212.47119229084848,-0.0010493654015202,1.25,True,0,False,True
NEG_05553,SAMPLED,25.2301063292265,94.90503089768326,2007-08-28,day,,,,,,False,1342.0,26.33854307402517,105.17291534552528,0.0,12.25,True,0,False,True
NEG_05554,SAMPLED,26.226771219694253,91.21906695294598,2023-07-23,day,,,,,,False,38.0,0.0,270.0,0.0,0.0,True,0,False,True
NEG_05555,SAMPLED,26.86159903913815,91.83726822994733,2017-05-20,day,,,,,,False,260.0,4.257493613969942,247.61986494804043,0.0,1.875,True,0,False,True
NEG_05556,SAMPLED,26.08104290447169,91.84378787355014,2025-05-31,day,,,,,,False,205.0,2.78186346598435,180.0,0.0010493654015202,1.125,True,0,False,True
NEG_05557,SAMPLED,26.654898682631288,91.04000104707522,2021-06-06,day,,,,,,False,60.0,2.6433788272988923,52.1250163489018,-0.0020987308030405,1.125,True,0,False,True
NEG_05558,SAMPLED,26.44714743344736,91.91694636198449,2024-09-25,day,,,,,,False,60.0,3.944646422998996,176.6335393365702,0.0,1.625,True,0,False,True
NEG_05559,SAMPLED,26.33093147480062,91.50306303385943,2013-08-11,day,,,,,,False,57.0,2.497180288475761,21.80140948635181,-0.004197461606081,1.5,True,0,False,True
NEG_05560,SAMPLED,26.78175945273961,91.69933014944522,2024-05-28,day,,,,,,False,132.0,1.3525545544152653,300.9637565320735,-0.0020987308030405,0.625,True,0,False,True
NEG_05561,SAMPLED,26.985038944759676,88.6080923026066,2013-08-15,day,,,,,,False,488.0,27.96099469911705,65.19433424518397,0.0115430194167228,13.0,True,0,False,True
NEG_05562,SAMPLED,25.382186550752788,94.89878349799577,2025-05-31,day,,,,,,False,664.0,20.7322448274045,62.61257784292383,-0.0062961924091215,9.125,True,0,False,True
NEG_05563,SAMPLED,26.28570939158108,88.12230592079955,2025-05-31,day,,,,,,False,61.0,2.78186346598435,270.0,0.0010493654015202,1.125,True,0,False,True
NEG_05564,SAMPLED,26.59557582187264,91.60909646541263,2013-08-16,day,,,,,,False,63.0,0.0,270.0,0.0031480962045607,0.875,True,0,False,True
NEG_05565,SAMPLED,27.65121038034629,88.76553218570444,2022-11-18,day,,,,,,False,3969.0,24.45158982282417,351.2926297284796,-0.0199379426288848,11.0,True,0,False,True
NEG_05566,SAMPLED,25.801430851501703,94.34874858591772,2009-06-20,day,,,,,,False,1133.0,22.91446837768078,99.37209270857907,0.0052468270076012,10.0,True,0,False,True
NEG_05567,SAMPLED,27.033600588043125,88.55117881386296,2025-06-02,day,,,,,,False,1058.0,23.8959326434179,59.21585347367356,-0.004197461606081,10.5,True,0,False,True
NEG_05568,SAMPLED,26.981378279738134,91.28169195405796,2008-08-07,day,,,,,,False,1490.0,34.80234065263107,5.013113755035803,-0.0052468270076012,16.25,True,0,False,True
NEG_05569,SAMPLED,27.724221215581117,88.07512051844851,2024-05-28,day,,,,,,False,5992.0,21.09477162692844,39.03551289874688,-0.004197461606081,9.0,True,0,False,True
NEG_05570,SAMPLED,26.178564387951223,88.14560683728156,2024-10-22,day,,,,,,False,58.0,2.364645337583093,168.69006752597977,-0.0010493654015202,1.125,True,0,False,True
NEG_05571,SAMPLED,26.829343950545884,91.0773581893572,2012-09-16,day,,,,,,False,289.0,9.245369559420672,174.28940686250036,0.0020987308030405,4.0,True,0,False,True
NEG_05572,SAMPLED,26.232824039864457,91.26395033099575,2016-05-22,day,,,,,,False,39.0,2.78186346598435,180.0,0.0,1.0,True,0,False,True
NEG_05573,SAMPLED,26.11421861386387,88.6015183273674,2024-07-02,day,,,,,,False,55.0,1.4670033111077372,108.434948822922,0.0020987308030405,0.5,True,0,False,True
NEG_05574,SAMPLED,26.781688274244228,91.13200921008628,2022-10-02,day,,,,,,False,84.0,3.663309975174749,214.695153531234,-0.0020987308030405,1.625,True,0,False,True
NEG_05575,SAMPLED,27.937562040245496,88.27690232647578,2010-10-08,day,,,,,,False,5158.0,11.860581260937314,199.13364320590549,-0.0020987308030405,4.875,True,0,False,True
NEG_05576,SAMPLED,27.4161643797284,88.79010732463163,2015-08-01,day,,,,,,False,4470.0,15.05087794970629,288.434948822922,-0.0094442886136823,6.75,True,0,False,True
NEG_05577,SAMPLED,26.43190621165741,91.55680525177355,2025-09-13,day,,,,,,False,54.0,3.0221599715334837,302.4711922908485,0.0010493654015202,1.25,True,0,False,True
NEG_05578,SAMPLED,25.856395279995866,94.30830220462876,2025-05-31,day,,,,,,False,649.0,21.18565333753572,122.19573393471325,0.0115430194167228,9.5,True,0,False,True
NEG_05579,SAMPLED,26.56595206362224,91.30047414125876,2025-05-30,day,,,,,,False,53.0,0.3281000273660635,315.0,0.0,0.125,True,0,False,True
NEG_05580,SAMPLED,25.36109894419381,94.62272732407628,2024-09-26,day,,,,,,False,1745.0,10.872518186426978,325.304846468766,0.0,5.625,True,0,False,True
NEG_05581,SAMPLED,27.92045032099496,88.57493339322907,2024-05-27,day,,,,,,False,4515.0,19.341150089321182,196.76255446183276,-0.0178392118258443,8.5,True,0,False,True
NEG_05582,SAMPLED,26.57781306369798,88.73036925066911,2024-05-28,day,,,,,,False,88.0,0.9279360212320218,270.0,-0.0010493654015202,0.375,True,0,False,True
NEG_05583,SAMPLED,25.223872042457067,94.76924005025724,2025-05-30,day,,,,,,False,2059.0,34.814183062733214,153.73336164291692,0.0073455578106418,16.625,True,0,False,True
NEG_05584,SAMPLED,26.760039244760087,88.21101221957095,2010-08-06,day,,,,,,False,218.0,1.4670033111077372,161.56505117707798,-0.0010493654015202,0.625,True,0,False,True
NEG_05585,SAMPLED,25.78368622864679,94.19736828380512,2024-07-02,day,,,,,,False,1201.0,26.071180167620128,204.44395478041653,0.0073455578106418,11.875,True,0,False,True
NEG_05586,SAMPLED,26.576425916961348,91.70643653746136,2024-05-28,day,,,,,,False,67.0,3.483490724780775,183.81407483429035,0.0020987308030405,1.625,True,0,False,True
NEG_05587,SAMPLED,26.721268226861,88.3595505710238,2024-09-28,day,,,,,,False,135.0,1.766332255932799,113.19859051364818,-0.0010493654015202,0.75,True,0,False,True
NEG_05588,SAMPLED,26.891211783929972,91.32138614412516,2010-10-03,day,,,,,,False,1314.0,13.836847559542994,223.66778014613035,-0.0062961924091215,6.25,True,0,False,True
NEG_05589,SAMPLED,26.808487967103066,91.59514355224984,2012-06-25,day,,,,,,False,242.0,23.22809540481897,153.6767017321901,0.012592384818243,10.125,True,0,False,True
NEG_05590,SAMPLED,26.85362964627845,88.46662909683197,2023-07-23,day,,,,,,False,177.0,2.07420285773972,333.434948822922,0.0010493654015202,0.875,True,0,False,True
NEG_05591,SAMPLED,26.6531267453881,88.33313372244902,2013-05-12,day,,,,,,False,113.0,2.801084790414754,114.44395478041652,0.0031480962045607,1.25,True,0,False,True
NEG_05592,SAMPLED,26.57103947861289,88.47991121963044,2025-05-29,day,,,,,,False,97.0,4.168705691398144,180.0,-0.0020987308030405,1.75,True,0,False,True
NEG_05593,SAMPLED,25.308270178325795,94.61834816759328,2024-07-02,day,,,,,,False,1821.0,22.18112880584625,164.4454287299256,0.0020987308030405,9.875,True,0,False,True
NEG_05594,SAMPLED,26.323260044712413,88.20487906360503,2025-06-01,day,,,,,,False,67.0,1.9678475545111025,225.0,-0.0010493654015202,0.875,True,0,False,True
NEG_05595,SAMPLED,26.09101859883748,88.14710446178155,2016-04-23,day,,,,,,False,51.0,1.8553855108258317,0.0,-0.0020987308030405,1.25,True,0,False,True
NEG_05596,SAMPLED,25.074455349228664,94.83275835703536,2025-06-01,day,,,,,,False,837.0,16.480531752139523,357.6467031338917,-0.0010493654015202,7.0,True,0,False,True
NEG_05597,SAMPLED,26.67586370387899,91.62505772754233,2013-08-04,day,,,,,,False,81.0,2.0999474128159847,83.6598082540901,-0.0010493654015202,1.0,True,0,False,True
NEG_05598,SAMPLED,27.543751105873977,88.38603628565546,2012-11-11,day,,,,,,False,2963.0,42.03578252116138,96.9654184900551,-0.008394923212162,21.875,True,0,False,True
NEG_05599,SAMPLED,26.52360712877398,91.12829294851664,2024-07-09,day,,,,,,False,46.0,0.7336218900839592,71.56505117707799,0.0010493654015202,0.25,True,0,False,True
NEG_05600,SAMPLED,26.063328296865738,88.97980137156975,2024-06-30,day,,,,,,False,53.0,0.4639984367888738,180.0,-0.0020987308030405,0.75,True,0,False,True
NEG_05601,SAMPLED,26.68904506630664,91.02024391850998,2025-06-01,day,,,,,,False,64.0,1.4670033111077372,198.434948822922,0.0020987308030405,0.75,True,0,False,True
NEG_05602,SAMPLED,26.928403979709536,91.2378636569889,2012-08-06,day,,,,,,False,877.0,25.97796117075445,68.55226367289465,0.0052468270076012,12.125,True,0,False,True
NEG_05603,SAMPLED,26.665558558426586,91.58071823525567,2024-05-29,day,,,,,,False,78.0,2.364645337583093,78.69006752597979,-0.0010493654015202,0.875,True,0,False,True
NEG_05604,SAMPLED,25.845338004425237,94.08774169993328,2024-07-17,day,,,,,,False,830.0,21.94221183071637,219.2894068625004,0.0062961924091215,9.625,True,0,False,True
NEG_05605,SAMPLED,25.33879818573624,94.75167475856436,2024-08-21,day,,,,,,False,1163.0,16.654594961966062,39.50767544287256,-0.0062961924091215,7.375,True,0,False,True
NEG_05606,SAMPLED,25.22956957928959,94.9730026779677,2025-06-15,day,,,,,,False,579.0,16.686264328304947,128.418055344822,-0.0031480962045607,6.875,True,0,False,True
NEG_05607,SAMPLED,26.068383102814103,91.5955307442348,2024-05-28,day,,,,,,False,52.0,0.9279360212320218,90.0,-0.0010493654015202,0.375,True,0,False,True
NEG_05608,SAMPLED,26.96101415314976,88.4049193768491,2018-05-18,day,,,,,,False,339.0,12.114593546734048,125.78897345918332,0.0157404810228038,5.25,True,0,False,True
NEG_05609,SAMPLED,26.900124638339705,88.69546264249634,2024-09-24,day,,,,,,False,231.0,2.560864508768947,84.8055710922652,-0.0020987308030405,1.125,True,0,False,True
NEG_05610,SAMPLED,25.104812901565,94.04047970537307,2023-06-17,day,,,,,,False,1206.0,28.04774875483373,340.4633450618716,0.0094442886136823,12.875,True,0,False,True
NEG_05611,SAMPLED,25.71260330536029,94.64570637396548,2025-06-01,day,,,,,,False,1225.0,26.257567468466878,221.67259575827345,-0.0094442886136823,12.25,True,0,False,True
NEG_05612,SAMPLED,26.20605729013212,88.25093701382404,2022-07-23,day,,,,,,False,58.0,2.387247982208247,299.05460409907715,0.004197461606081,1.875,True,0,False,True
NEG_05613,SAMPLED,26.65725687000171,88.99456752091672,2024-05-28,day,,,,,,False,85.0,3.1096074181807305,63.43494882292201,0.0010493654015202,1.125,True,0,False,True
NEG_05614,SAMPLED,26.606711179954125,91.40990291333256,2024-05-28,day,,,,,,False,65.0,1.672531498381725,213.6900675259798,0.0020987308030405,0.75,True,0,False,True
NEG_05615,SAMPLED,27.911187944061176,88.96913215244054,2019-06-27,day,,,,,,False,4893.0,25.11076242294952,198.1218602479013,0.0010493654015202,11.125,True,0,False,True
NEG_05616,SAMPLED,27.29014221786642,88.77019724161634,2022-05-15,day,,,,,,False,2568.0,41.65152654477302,184.4387163677047,-0.012592384818243,21.875,True,0,False,True
NEG_05617,SAMPLED,26.76566201215414,88.81903697108199,2023-06-04,day,,,,,,False,141.0,0.6561785380626193,135.0,-0.004197461606081,1.25,True,0,False,True
NEG_05618,SAMPLED,27.976993930315675,88.9856471549136,2012-06-26,day,,,,,,False,4935.0,10.933651267730989,326.97613244420336,0.012592384818243,5.0,True,0,False,True
NEG_05619,SAMPLED,25.49603370796444,94.24600360731635,2024-07-06,day,,,,,,False,2109.0,14.26774468309705,322.76516601842536,0.0,6.0,True,0,False,True
NEG_05620,SAMPLED,26.710013426092395,91.17853213519822,2018-06-14,day,,,,,,False,53.0,1.3121849935516046,225.0,-0.0020987308030405,0.5,True,0,False,True
NEG_05621,SAMPLED,26.38690813535071,91.4586421313026,2008-08-16,day,,,,,,False,50.0,1.3121849935516046,135.0,0.0,0.5,True,0,False,True
NEG_05622,SAMPLED,26.74956480976875,91.6407303485244,2024-05-28,day,,,,,,False,113.0,4.270024718793078,77.47119229084849,-0.0020987308030405,2.0,True,0,False,True
NEG_05623,SAMPLED,26.02248895200408,88.58998563554456,2025-09-13,day,,,,,,False,54.0,1.3525545544152653,120.96375653207352,-0.0020987308030405,0.875,True,0,False,True
NEG_05624,SAMPLED,26.78797628424279,91.0341557703531,2024-05-28,day,,,,,,False,127.0,2.295496323677718,45.0,0.0020987308030405,0.875,True,0,False,True
NEG_05625,SAMPLED,27.91856790850266,88.56140742603581,2011-07-17,day,,,,,,False,4662.0,26.47664792536149,126.40408856307904,-0.004197461606081,11.625,True,0,False,True
NEG_05626,SAMPLED,27.04474103735789,88.5619713519939,2025-05-30,day,,,,,,False,895.0,15.68331726980179,213.23171106797932,0.0115430194167228,6.875,True,0,False,True
NEG_05627,SAMPLED,26.77288218696627,88.4038568678769,2025-06-01,day,,,,,,False,139.0,0.6561785380626193,45.0,0.004197461606081,1.25,True,0,False,True
NEG_05628,SAMPLED,26.988828882079908,91.71470852815256,2024-08-06,day,,,,,,False,1762.0,18.365557040802425,239.995079129176,-0.0031480962045607,7.5,True,0,False,True
NEG_05629,SAMPLED,26.149088585739594,91.59205037897677,2016-04-23,day,,,,,,False,51.0,3.1096074181807305,333.434948822922,-0.004197461606081,1.5,True,0,False,True
NEG_05630,SAMPLED,25.5749757063544,94.6806741017162,2017-05-13,day,,,,,,False,1194.0,18.690642058514168,222.08916217383225,0.0,8.5,True,0,False,True
NEG_05631,SAMPLED,27.13687366055467,88.56156616976756,2024-05-28,day,,,,,,False,1393.0,29.89732519957712,191.7847485062628,0.0020987308030405,13.625,True,0,False,True
NEG_05632,SAMPLED,26.60691837304769,88.53017222274697,2024-07-09,day,,,,,,False,100.0,2.0999474128159847,263.6598082540901,-0.0020987308030405,1.125,True,0,False,True
NEG_05633,SAMPLED,26.67283870688533,91.49743594148234,2014-07-17,day,,,,,,False,78.0,0.9279360212320218,180.0,0.0010493654015202,0.375,True,0,False,True
NEG_05634,SAMPLED,26.401968914083387,91.5117297816924,2024-05-28,day,,,,,,False,60.0,2.560864508768947,84.8055710922652,-0.0031480962045607,1.5,True,0,False,True
NEG_05635,SAMPLED,26.763658430751114,91.07021143012408,2025-05-31,day,,,,,,False,76.0,3.0221599715334837,32.47119229084849,0.0062961924091215,1.625,True,0,False,True
NEG_05636,SAMPLED,26.7421380996045,88.19246605298119,2024-06-20,day,,,,,,False,206.0,1.037441336361181,116.565051177078,-0.0020987308030405,0.75,True,0,False,True
NEG_05637,SAMPLED,25.166719954844336,94.79932187881406,2025-05-30,day,,,,,,False,1093.0,14.916586924959068,70.46334506187162,-0.0073455578106418,6.125,True,0,False,True
NEG_05638,SAMPLED,26.684689620288623,88.91752240460764,2010-06-20,day,,,,,,False,93.0,1.6400699811412145,351.86989764584405,0.004197461606081,1.125,True,0,False,True
NEG_05639,SAMPLED,26.232883348358,91.86726608664452,2010-08-15,day,,,,,,False,50.0,1.182826340705832,168.69006752597977,0.0010493654015202,0.5,True,0,False,True
NEG_05640,SAMPLED,26.63151257296293,88.92337085839841,2024-09-13,day,,,,,,False,89.0,3.0221599715334837,57.52880770915151,-0.0010493654015202,1.25,True,0,False,True
NEG_05641,SAMPLED,27.1955965524182,88.15218736397206,2025-11-02,day,,,,,,False,1836.0,28.05049538887059,223.1523897340054,-0.004197461606081,11.75,True,0,False,True
NEG_05642,SAMPLED,27.39137666808793,88.1590643538032,2023-07-23,day,,,,,,False,3450.0,35.13160111207648,11.956584243149123,0.0157404810228038,17.875,True,0,False,True
NEG_05643,SAMPLED,26.35699563020406,88.93620787111716,2024-09-28,day,,,,,,False,64.0,3.342217432740406,213.6900675259798,0.0,1.25,True,0,False,True
NEG_05644,SAMPLED,26.908931823430244,91.2944356296466,2024-05-28,day,,,,,,False,1214.0,26.567072428185845,148.2405199151872,0.0073455578106418,11.75,True,0,False,True
NEG_05645,SAMPLED,26.32139992068626,88.25688099727851,2024-05-28,day,,,,,,False,68.0,1.9124458385919303,104.03624346792648,0.004197461606081,1.25,True,0,False,True
NEG_05646,SAMPLED,27.81808371264995,88.09348491662836,2020-06-02,day,,,,,,False,6014.0,21.958254367030477,213.5304696671331,-0.0251847696364861,10.375,True,0,False,True
NEG_05647,SAMPLED,26.205052273714152,88.79843304820417,2007-09-15,day,,,,,,False,62.0,2.643378827298892,105.25511870305778,0.0010493654015202,1.25,True,0,False,True
NEG_05648,SAMPLED,26.079826027602856,88.379179862878,2025-05-31,day,,,,,,False,57.0,3.1096074181807305,26.56505117707799,0.0031480962045607,1.875,True,0,False,True
NEG_05649,SAMPLED,27.344595064496453,88.71272050893491,2016-05-18,day,,,,,,False,3152.0,27.92920845729633,214.4183644790562,-0.004197461606081,12.5,True,0,False,True
NEG_05650,SAMPLED,26.44437208370426,88.50330169247374,2010-07-06,day,,,,,,False,82.0,1.3121849935516046,315.0,0.0020987308030405,0.75,True,0,False,True
NEG_05651,SAMPLED,26.351096462988323,88.86793008815187,2015-07-15,day,,,,,,False,69.0,1.3121849935516046,315.0,0.0020987308030405,0.5,True,0,False,True
NEG_05652,SAMPLED,26.334137782331688,88.35091192287314,2024-09-28,day,,,,,,False,72.0,0.3281000273660635,135.0,0.0020987308030405,0.625,True,0,False,True
NEG_05653,SAMPLED,26.11898852305625,91.19307997923596,2021-06-18,day,,,,,,False,44.0,1.9678475545111025,315.0,0.0,0.75,True,0,False,True
NEG_05654,SAMPLED,27.063280712714796,88.2986449849281,2025-06-01,day,,,,,,False,1012.0,26.57909137225826,168.3262896871152,0.0052468270076012,12.0,True,0,False,True
NEG_05655,SAMPLED,25.695682086443416,94.6203365075684,2024-05-28,day,,,,,,False,890.0,16.113468752916795,5.630682757635256,0.0094442886136823,8.0,True,0,False,True
NEG_05656,SAMPLED,26.76678334810041,88.78612266618111,2021-04-28,day,,,,,,False,124.0,1.182826340705832,168.69006752597977,-0.0031480962045607,1.0,True,0,False,True
NEG_05657,SAMPLED,26.019315756170503,91.1720459004286,2009-08-20,day,,,,,,False,50.0,1.182826340705832,78.69006752597979,0.0,0.375,True,0,False,True
NEG_05658,SAMPLED,26.753243797714003,88.97242980676043,2012-06-27,day,,,,,,False,114.0,2.82017428214889,350.5376777919744,-0.0031480962045607,1.125,True,0,False,True
NEG_05659,SAMPLED,25.1228220455938,94.13868929752316,2015-06-19,day,,,,,,False,927.0,18.827043842145784,164.14807184571305,0.0052468270076012,8.5,True,0,False,True
NEG_05660,SAMPLED,27.528476247379963,88.97534346615832,2024-08-15,day,,,,,,False,3364.0,16.044255537876904,350.2724214485984,-0.0094442886136823,7.125,True,0,False,True
NEG_05661,SAMPLED,26.5226943678871,88.67340438489232,2023-09-17,day,,,,,,False,88.0,0.4639984367888738,180.0,0.0020987308030405,0.5,True,0,False,True
NEG_05662,SAMPLED,25.815441732520966,94.64692034319236,2025-05-29,day,,,,,,False,1144.0,27.46910439494152,4.467159061389282,0.0010493654015202,12.125,True,0,False,True
NEG_05663,SAMPLED,27.848047227664843,88.15100324255215,2025-06-01,day,,,,,,False,6143.0,6.285858052708747,162.89727103094765,-0.0062961924091215,2.75,True,0,False,True
NEG_05664,SAMPLED,26.12479971196457,88.40480569846689,2011-07-15,day,,,,,,False,62.0,0.9279360212320218,180.0,-0.0010493654015202,0.625,True,0,False,True
NEG_05665,SAMPLED,25.27248621433805,94.40070768157344,2024-05-28,day,,,,,,False,1512.0,20.842559145282497,66.16125981682828,-0.0073455578106418,9.375,True,0,False,True
NEG_05666,SAMPLED,26.830292052970552,91.54565380468428,2007-07-31,day,,,,,,False,322.0,20.28947282670434,151.18920625702694,0.0157404810228038,9.375,True,0,False,True
NEG_05667,SAMPLED,26.94746277277858,88.84520827763036,2017-07-09,day,,,,,,False,267.0,2.1999042666061035,288.434948822922,-0.0020987308030405,0.875,True,0,False,True
NEG_05668,SAMPLED,26.66336320974217,88.98095014265712,2010-04-20,day,,,,,,False,88.0,2.497180288475761,111.80140948635182,-0.0010493654015202,1.125,True,0,False,True
NEG_05669,SAMPLED,27.88172094514012,88.32905595977863,2025-05-31,day,,,,,,False,5262.0,28.314767890103116,137.43664824681014,0.0010493654015202,12.375,True,0,False,True
NEG_05670,SAMPLED,26.77484053312384,88.4485014060258,2024-05-28,day,,,,,,False,143.0,3.2774567133171684,98.13010235415598,0.0010493654015202,1.375,True,0,False,True
NEG_05671,SAMPLED,26.9006267467666,91.55166108241364,2024-06-17,day,,,,,,False,1342.0,41.59303442498205,134.63035493815298,0.0031480962045607,19.625,True,0,False,True
