event_id,source,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue
163,GSI,Assam,Dima Hasao,Jatinga Lampur landslide.,"Between Jatinga Lampur
Railway Station and Harangajao
Railway Station.",25.146306,93.942167,True,,False,2018-06-14,day,14 June 2018,Debris,Slide,,,,,,False,outside_current_dem_coverage
164,GSI,Assam,Dima Hasao,New Haflong R. S slide(1),"West slope of New Haflong
Railway Station.",25.146778,93.030972,True,,True,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
165,GSI,Assam,Dima Hasao,New Haflong R.S. slide - (2),New Haflong Railway Station,25.148722,93.031917,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
166,GSI,Assam,Dima Hasao,,"Data recorded from Hejaichak
to Hangrum road",25.15,93.37,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
167,GSI,Assam,Dima Hasao,Boro Haflong-1,"Near Boro Haflong village,
Haflong",25.150694,93.025833,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
168,GSI,Assam,Dima Hasao,Pura slide.-2,Near Pura village,25.155,93.067,True,,True,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
169,GSI,Assam,Dima Hasao,"Pura,NH-54",Pura,25.155,93.067,True,,True,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
170,GSI,Assam,Dima Hasao,Pura slide.,"NH-54,Near Pura village",25.155,93.073,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
171,GSI,Assam,Dima Hasao,Mahadev Tila slide-2,Haflong town,25.155611,93.022222,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
172,GSI,Assam,Dima Hasao,Mahadev Tilla-1,"Mahadev Tilla, Haflong",25.155722,93.022778,True,,False,2016,year,2016,Earth,Slide,,,,,,False,outside_current_dem_coverage
173,GSI,Assam,Dima Hasao,Bara Haflong,"Bara Haflong,Near New Haflong
RS",25.156,93.018,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
174,GSI,Assam,Dima Hasao,Haflong-Jatinga road section slide-02,Haflong town,25.156389,93.018389,True,,False,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
175,GSI,Assam,Dima Hasao,Haflong-Jatinga road section slide-01,Haflong town,25.156583,93.019611,True,,False,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
176,GSI,Assam,Dima Hasao,G. C. Langthasa High school slide,"Near Mahadev Tila, Haflong",25.156694,93.017667,True,,True,1998,year,1998,Debris,Slide,,,,,,False,outside_current_dem_coverage
177,GSI,Assam,Dima Hasao,Pura Sinking Zone village,Pura village on NH-54,25.157,93.062,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
178,GSI,Assam,Dima Hasao,Pura-4,"Pura,NH-54",25.157,93.066,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
179,GSI,Assam,Dima Hasao,Haflong-Jatinga road section slide-04,Haflong town,25.157139,93.017194,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
180,GSI,Assam,Dima Hasao,Haflong-Jatinga road section slide-03,Haflong town,25.157361,93.016083,True,,False,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
181,GSI,Assam,Dima Hasao,Gadhi Rojai Slide,Haflong town,25.159333,93.017,True,,False,2016,year,2016,Earth,Slide,,,,,,False,outside_current_dem_coverage
182,GSI,Assam,Dima Hasao,Songpiang-2,"Songpiang village, Haflong",25.163444,93.023167,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
183,GSI,Assam,Dima Hasao,96 km Migrendisa slide,"96 km, Migrendisa – Haflong rail
section, near Diyung bridge.",25.164,93.040194,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
184,GSI,Assam,Dima Hasao,Songpiang-1,"Songpiang village, Haflong",25.165639,93.025444,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
185,GSI,Assam,Dima Hasao,Pangmol,Near Pangmol village,25.169,93.155,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
186,GSI,Assam,Dima Hasao,Riao slide,Near Riao village.,25.169,93.156,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
187,GSI,Assam,Dima Hasao,,"Data recorded from Hejaichak
to Hangrum road",25.17,93.36,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
188,GSI,Assam,Dima Hasao,,"Along Jenam river, Laisong area",25.17,93.29,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
189,GSI,Assam,Dima Hasao,"Huonveng, N.D Raji-3","N.D Raji (Hmar)village, Haflong",25.171889,93.003944,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
190,GSI,Assam,Dima Hasao,N.D Raji (Hamar)-2,"N.D Raji (Hamar)village, Haflong",25.175056,93.020417,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
191,GSI,Assam,Dima Hasao,N.D Raji.-1,"N.D Raji village, Haflong",25.175972,93.020167,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
192,GSI,Assam,Dima Hasao,Mahur,Mahur,25.176389,93.116139,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
193,GSI,Assam,Dima Hasao,Khongsai slide- 2,"Khongsai village, Haflong",25.176917,93.026556,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
194,GSI,Assam,Dima Hasao,Muolhoi /Gilgal,"Muolhoi /Gilgal village, Haflong",25.177028,93.020889,True,,False,2016,year,2016,Earth,Slide,,,,,,False,outside_current_dem_coverage
195,GSI,Assam,Dima Hasao,Khongsai slide-1,"Khongsai village, Haflong",25.1775,93.026222,True,,True,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
196,GSI,Assam,Dima Hasao,Migrendisa slide,"Near Migrendisa Railway
Station, Migrendisa",25.179861,93.070778,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
197,GSI,Assam,Dima Hasao,,"Data recorded from Hejaichak
to Hangrum road",25.18,93.33,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
198,GSI,Assam,Dima Hasao,,"Along Jenam river, Laisong area",25.18,93.3,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
201,GSI,Assam,Dima Hasao,Newngalsong,"Newngalsong village, Mahur",25.184528,93.125639,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
202,GSI,Assam,Dima Hasao,Phaeding-Sunbung Subsidence,8.5 km from Mahur; NH-54,25.186,93.104,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
203,GSI,Assam,Dima Hasao,Heuwangaberam-2,"Heuwangaberam village, Mahur",25.18725,93.120556,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
204,GSI,Assam,Dima Hasao,Bara-wapu village subsidence,"South of Bara-wapu village on
NH-54",25.188,93.066,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
205,GSI,Assam,Dima Hasao,"Lower Haflong slide (Haflong –
Gunjung road-12)","Haflong – Gunjung road section,
Lower Haflong",25.188444,93.019667,True,,True,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
206,GSI,Assam,Dima Hasao,Asalu slide,"Laisong road, Asalu.",25.189,93.192,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
207,GSI,Assam,Dima Hasao,Impoi,"Near Impoi village, Laisong road",25.189,93.226,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
208,GSI,Assam,Dima Hasao,Mahur railway station slide,"Mahur railway station, Haflong",25.189556,93.096417,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
209,GSI,Assam,Dima Hasao,Asalu-3,"Asalu,SH",25.19,93.191,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
210,GSI,Assam,Dima Hasao,,"Along Jenam river, Laisong area",25.19,93.3,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
213,GSI,Assam,Dima Hasao,Asalu-2,"Asalu,NH-54",25.191,93.192,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
214,GSI,Assam,Dima Hasao,Heuwangaberam-3,"Heuwangaberam village, Mahur",25.193083,93.120417,True,,False,2016,year,2016,Earth,Slide,,,,,,False,outside_current_dem_coverage
215,GSI,Assam,Dima Hasao,"Lungkok slide (Haflong – Gunjung road
11)","-Haflong – Gunjung road section,
Lungkok village, Lower Haflong",25.196694,93.018583,True,,True,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
216,GSI,Assam,Dima Hasao,Haflong-Gunjung road section slide-10,Lower Haflong,25.199722,93.016722,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
217,GSI,Assam,Dima Hasao,,"Data collected from Mahur-
Toulpui road.",25.2,93.25,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
219,GSI,Assam,Dima Hasao,Heuwangbram,"Near Heuwangbram ,NH-54",25.201,93.122,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
220,GSI,Assam,Dima Hasao,Riao,Near Riao Village.,25.204,93.059,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
221,GSI,Assam,Dima Hasao,Phaiding slide,"Phaiding, Haflong",25.204556,93.138889,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
222,GSI,Assam,Dima Hasao,Pangmol-2,Near Pangmol village,25.205,93.059,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
223,GSI,Assam,Dima Hasao,Riao,Near Riao village.,25.205,93.008,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
224,GSI,Assam,Dima Hasao,Haflong – Gunjung slide-1,"Near Gunjung village road
section",25.205528,93.020139,True,,True,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
225,GSI,Assam,Dima Hasao,Semdikhar,"Semdikhar,NH-54",25.206,93.126,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
226,GSI,Assam,Dima Hasao,Heuwangberam subsidence zone-1,"NH 54, Heuwangberam",25.207389,93.122778,True,,True,2016,year,2016,Debris,Subsidence,,,,,,False,outside_current_dem_coverage
227,GSI,Assam,Dima Hasao,Heuwangbram,"Near Heuwangbram ,NH-54",25.208,93.121,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
228,GSI,Assam,Dima Hasao,,"Data collected from Mahur-
Toulpui road.",25.21,93.25,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
229,GSI,Assam,Dima Hasao,,Laisong Bazar to Hejaichak road,25.21,93.31,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
231,GSI,Assam,Dima Hasao,"Haflong – Gunjung road section slide-
07",Near Gunjung village road,25.214944,93.021611,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
232,GSI,Assam,Dima Hasao,Robi Nala Slide,MichiduiHaflong road,25.216881,92.982245,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
233,GSI,Assam,Dima Hasao,"Haflong – Gunjung road section slide-
09","Haflong town, Dima Hasao",25.216944,93.011361,True,,True,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
234,GSI,Assam,Dima Hasao,"Haflong – Gunjung road section slide-
08","Near Gunjung village road
section",25.2185,93.013111,True,,True,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
235,GSI,Assam,Dima Hasao,,"Laisong bazar to Chhota Laisong
road",25.22,93.29,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
237,GSI,Assam,Dima Hasao,,Hejaichak to Hangrum road,25.22,93.34,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
239,GSI,Assam,Dima Hasao,,Hejaichak to Hangrum road,25.22,93.35,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
240,GSI,Assam,Dima Hasao,,Laisong Bazar to Hejaichak road,25.22,93.32,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
242,GSI,Assam,Dima Hasao,Phiding slide,"Near Phiding Railway Station.
Between Mahur and Phiding RS,
NFR.",25.224278,93.222861,True,,False,2018-06-14,day,14 June 2018,Debris,Slide,,,,,,False,outside_current_dem_coverage
243,GSI,Assam,Dima Hasao,Mahur-Wadringdisa slide,,25.229556,93.1556,True,,False,2010-04-02,day,02 April 2010,Debris,Slide,,,,,,False,outside_current_dem_coverage
244,GSI,Assam,Dima Hasao,,Kipeilua village,25.23,93.34,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
245,GSI,Assam,Dima Hasao,,"Along Jenam river, Laisong area",25.23,93.29,True,,False,2018,year,2018,Debris,Slide,,,,,,False,outside_current_dem_coverage
246,GSI,Assam,Dima Hasao,Kalimkhu,"Kalimkhu (MauldemNew
Sangbar road)",25.238045,92.801279,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
247,GSI,Assam,Dima Hasao,,"Laisong bazar to Chhota Laisong
road",25.24,93.28,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
248,GSI,Assam,Dima Hasao,,"Laisong bazar to Chhota Laisong
road",25.24,93.27,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
250,GSI,Assam,Dima Hasao,Heuwangbram,"Near Heuwangbram ,NH-54",25.242,93.14,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
251,GSI,Assam,Dima Hasao,Kobak Slide.,"New Sangbar_ Kobak District
Road.",25.257696,92.809603,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
252,GSI,Assam,Dima Hasao,Thingje–Hereilo slide No.1,Thingje–Hereilo road section,25.263528,93.390611,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
253,GSI,Assam,Dima Hasao,Thingje–Hereilo slide No.2,Thingje–Hereilo road section,25.264056,93.409528,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
254,GSI,Assam,Dima Hasao,Guilong–Semkhor slide No.1,Guilong–Semkhor road section,25.278472,93.252972,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
255,GSI,Assam,Dima Hasao,Guilong–Semkhor slide No.2,Guilong–Semkhor road section,25.278917,93.253194,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
256,GSI,Assam,Dima Hasao,Guilong–Semkhor slide No.3,Guilong–Semkhor road section.,25.282861,93.296111,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
257,GSI,Assam,Dima Hasao,Kobak,New Sangbar-Kobak Road,25.290089,92.799175,True,,False,,none,,Debris cum earth,Slide,,,,,,False,outside_current_dem_coverage
258,GSI,Assam,Dima Hasao,Nchen–Ngaulong slide No.2,Nchen–Ngaulong road section.,25.308028,93.471028,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
259,GSI,Assam,Dima Hasao,Nchen–Ngaulong slide No.3,Nchen–Ngaulong road section.,25.309111,93.470694,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
260,GSI,Assam,Dima Hasao,Vaitongsip,New Sangbar-Kobak road,25.320232,92.818091,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
261,GSI,Assam,Dima Hasao,Vaitongsip,New Sangbar-Kobak Road,25.323731,92.80751,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
262,GSI,Assam,Dima Hasao,Digarkaro Phaipha Slide No.2,"Digarkaro–Phaipha road
section.",25.328139,93.334056,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
263,GSI,Assam,Dima Hasao,Digarkaro–Phaipha Slide No.1,"Digarkaro–Phaipha road
section.",25.332083,93.334639,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
264,GSI,Assam,Dima Hasao,Vaitongsip Slide,Vaitongsip village,25.336054,92.82053,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
265,GSI,Assam,Dima Hasao,Nutan Hajong–Nablaidisa slide No.1,"Nutan Hajong–Nablaidisa road
section",25.362583,93.257722,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
266,GSI,Assam,Dima Hasao,Nutan Hajong–Nablaidisa slide No.2,"Nutan Hajong–Nablaidisa road
section.",25.369972,93.260306,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
267,GSI,Assam,Dima Hasao,Mupa slide,North to Mupa,25.387,93.12,True,,False,,none,,Earth,Flow,,,,,,False,outside_current_dem_coverage
268,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.13,"Approx. 500 m NW of
Mongjang.",25.394111,93.410417,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
269,GSI,Assam,Dima Hasao,Gunjang Slide,"South to Dehangi (Gunjang-
Haflong road)",25.395431,92.990267,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
270,GSI,Assam,Dima Hasao,Nobdi Langting–Phath slide.,"Nobdi Langting–Phath road
section",25.398083,93.297528,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
271,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.12,"Kepre Tongikro Mongjang road
section.",25.402333,93.407583,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
272,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.10,"Kepre Tongikro Mongjang road
section.",25.402472,93.390444,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
273,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.11,"Kepre Tongikro Mongjang road
section.",25.4025,93.392194,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
274,GSI,Assam,Dima Hasao,Dedaodip slide,"Dedaodip,NH-54",25.404,93.132,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
275,GSI,Assam,Dima Hasao,Dedaodip slide,"Dedaodip,NH-54",25.405,93.133,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
276,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.9,"Kepre Tongikro Mongjang road
section.",25.405,93.372194,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
277,GSI,Assam,Dima Hasao,Bagha Slide,Umrangso_Dehangi Highway,25.40837,92.82826,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
278,GSI,Assam,Dima Hasao,Digar nala slide No.1,"Nablaidisa–Nobdi Langting road
section",25.408497,93.283436,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
279,GSI,Assam,Dima Hasao,Digar nala slide No.2,"Nablaidisa Nobdi Langting road
section.",25.410611,93.284,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
280,GSI,Assam,Dima Hasao,Digar nala slide No.3,"Nobdi Langting–Darangbra road
section.",25.416056,93.284222,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
281,GSI,Assam,Dima Hasao,Sericulture farm slide.,"Near Sericulture, Dehangi-
Umrangso road",25.41616,92.778653,True,,False,,none,,Debris cum earth,Slide,,,,,,False,outside_current_dem_coverage
282,GSI,Assam,Dima Hasao,Mupa-Langting RF Rock slide,"NH 54, Mupa – Langting
Reserved Forest",25.417333,93.129083,True,,True,2015,year,2015,Rock,Slide,,,,,,False,outside_current_dem_coverage
283,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.8,"Kepre Tongikro Mongjang road
section.",25.417528,93.372528,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
284,GSI,Assam,Dima Hasao,Dehangi-1,Near Dehangi village,25.42,93.002,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
285,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.7,"Kepre Tongikro Mongjang road
section.",25.420278,93.371306,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
286,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.6,"Kepre Tongikro Mongjang road
section.",25.420806,93.371056,True,,False,,none,,Rock,Fall,,,,,,False,outside_current_dem_coverage
287,GSI,Assam,Dima Hasao,Dongki nala slide.,"Kepre Tongikro Mongjang road
section.",25.421333,93.370361,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
288,GSI,Assam,Dima Hasao,Dehangi Slide,Near Dehangi village,25.422535,92.989119,True,,False,,none,,Debris cum earth,Slide,,,,,,False,outside_current_dem_coverage
289,GSI,Assam,Dima Hasao,Dehangi Slide,Umrangso_Dehangi Highway,25.423438,92.985022,True,,False,,none,,Debris cum earth,Slide,,,,,,False,outside_current_dem_coverage
290,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.5,"Kepre Tongikro Mongjang road
section.",25.423806,93.369722,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
291,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.4,"Kepre Tongikro Mongjang road
section.",25.423861,93.369417,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
292,GSI,Assam,Dima Hasao,Dehangi-2,Near Dehangi village,25.424,93.0,True,,False,2014,year,2014,Earth,Slide,,,,,,False,outside_current_dem_coverage
293,GSI,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.2,"Kepre Tongikro Mongjang road
section.",25.4255,93.363944,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
